dp_alpha_traces,dp_gamma_traces,alpha_decay_traces,cd_llh_traces,node_traces,bignodes_traces,unnormpost_traces,depth_traces,base_value_traces,std_traces,root_bias_traces
2.5180315263933855,0.29587979607058834,0.080683168816054959,-59625.409998977564,5.0,3.0,-59855.958263192166,3.0,4.4313454762069497,3.2091534478947854,2.0137807550549036
2.5576002926838699,0.22312577543574608,0.071432386108477991,-58388.080174346687,6.0,3.0,-58624.134983714568,3.0,3.5270847930186191,4.371843673208784,2.0342414616598674
3.6470968988940333,0.60974964880221794,0.076795598203383511,-47975.868954641759,8.0,3.0,-48231.887673499987,3.0,2.7372818500773892,4.9759256725809049,2.9920712371353329
1.2843884731771871,0.4612995428581867,0.12179908199466619,-42567.341155772709,7.0,4.0,-42822.685036304661,3.0,2.7705127766510937,4.3389258902345818,2.1874407768931836
1.376892871431773,0.20090381640985044,0.20465778190918427,-38851.657149486622,6.0,5.0,-39079.509830937975,3.0,2.539250770967739,4.2553534480341231,2.9654050475695644
2.3401754428602608,0.095992964811447923,0.20963354037923904,-26743.113831731047,6.0,5.0,-27000.050234814367,3.0,2.7175620397697013,4.3987508956099566,3.5495840371202929
1.3751492002426771,0.091070662722264134,0.15800832712532406,-21867.360688501216,6.0,5.0,-22129.799609462581,3.0,2.6767405287175885,4.3745784356019444,2.3786361907645253
2.2651534838072993,0.13917735944101067,0.126699953367647,-15960.423487176522,6.0,5.0,-16209.465926381035,3.0,2.490393721510157,4.7782984242047473,2.704671259661513
3.1483641171880987,0.092539925800231654,0.10280299970371663,-12315.185406886332,5.0,5.0,-12528.523476566517,3.0,2.7622760696613033,4.7936884912894469,2.2513494425480398
2.7407708180176296,0.16436130877957397,0.05205349300713772,-10719.244597406261,5.0,5.0,-10934.020252518201,3.0,2.745141247154236,4.9325720046176267,2.2561095927366646
3.2328742688927585,0.17538407160126823,0.091920101480077149,-9958.2482518254183,5.0,5.0,-10168.248689921576,3.0,2.7439072840978604,4.9962704341859876,3.456831039354626
2.772584006049875,0.15609286735906563,0.11013570586143268,-9562.9953712349525,5.0,5.0,-9783.0363350568514,3.0,2.6067201492825829,4.8821343233369285,3.7044380566973465
2.5686546962866803,0.14606518722924242,0.13448661379984186,-9114.1198098680616,5.0,5.0,-9324.248738607841,3.0,2.6650637722380046,4.7355589403006952,2.0453482804028518
4.0243595005887007,0.11132207781483307,0.046952973017041315,-8796.4481473661435,5.0,5.0,-8966.4801655511765,3.0,2.2072514906024909,4.9217535575441946,2.0516765055179675
9.7709174377801773,0.086058644094905462,0.035983398648437297,-8459.4016784417709,5.0,5.0,-8623.8646189404881,3.0,2.2786607894909139,4.381558461595934,2.2823848066202777
6.8704495428244572,0.14387966460862822,0.034867417538385161,-8124.3204484591388,5.0,5.0,-8308.8415479705727,3.0,2.384291148022144,4.3315729097562485,2.3172481137664742
9.2564147482735333,0.24435520281404988,0.053486030495485781,-8082.5976361923304,5.0,5.0,-8266.3850047051656,3.0,2.3346856046556312,4.1419601826583907,2.8628890888027172
9.738424324179384,0.43184223389548032,0.063594893971739438,-8005.9983325992807,5.0,5.0,-8222.2179773822972,3.0,2.7166595218563989,4.2098234569018107,2.3408860814213748
4.4013055700151273,0.22701340150107036,0.074952475075136776,-7806.2404760155505,5.0,5.0,-7999.8406473551968,3.0,2.4553955337337223,4.7366843222587818,2.2666221917543505
5.9966811317333519,0.18839965859381722,0.030590019180610894,-7553.7115214078494,5.0,4.0,-7738.5249695598341,3.0,2.1589377420493854,4.7595208050557343,2.2177534663669896
6.2060848424847652,0.12399447085850106,0.051022516029148111,-7545.7334605304313,5.0,5.0,-7715.2861204714218,3.0,2.2290170879897921,4.7805550577255014,2.2196052301118807
7.0474296649164003,0.24947622885023391,0.067632594073263233,-7453.88140381634,8.0,5.0,-7658.8132157854179,3.0,2.0152704425610164,4.675421749348696,2.270364145175372
7.1759552217463431,0.26408564291669961,0.057771680400786063,-7366.1747391911276,8.0,5.0,-7624.5461255170912,3.0,2.5316903304403042,4.9739058158170302,2.1138599163542691
8.6797939037699994,0.18530762499102604,0.069817520646079767,-7331.799394707612,8.0,4.0,-7625.0903775624192,3.0,2.6546412590557598,4.8540773364993779,2.7680857747145162
7.3277752728442378,0.17581697604628385,0.045678023419039843,-7311.2742227821573,8.0,5.0,-7555.0399436788821,3.0,2.6813264825870191,4.5791441122693941,3.4860035941432335
8.8901539868692847,0.28599113386923836,0.043380116777768735,-7273.8701239754673,8.0,5.0,-7531.8949902997474,3.0,2.59273963002402,4.4677457915000609,2.7599318186134747
8.2681954959117245,0.41553443043097898,0.059103602014480339,-7200.7864090128887,7.0,5.0,-7418.0118719454631,3.0,2.9662764956747854,4.6451106957111232,3.1170756930484598
8.350214805466754,0.36640013436647539,0.070132485280524043,-7160.955557520595,8.0,4.0,-7418.1079792938917,3.0,2.1229705944133475,4.922443230652064,3.7446661827231624
8.3462858338903256,0.34011668573774334,0.062480804485291121,-7141.0084026098521,9.0,5.0,-7387.7455707169729,3.0,2.0866646773547188,4.9905053736936447,4.6819168836251013
6.2594298940849944,0.14287138657380655,0.029558829232502238,-7097.5525533537366,5.0,5.0,-7286.9910636413542,3.0,2.351638378855998,4.9429580371804391,3.105089109393254
9.5832710809086965,0.11200268993967057,0.022400067155088379,-7013.8777343078855,5.0,4.0,-7204.5218029707657,3.0,2.0641173491190004,4.8929316826725771,2.7757848984049249
9.525585175746544,0.13604478171370513,0.037453873919661214,-7016.126563673728,5.0,5.0,-7186.9311395650366,3.0,2.0740453327633528,4.8670632849377986,3.4752507127932417
8.875638341944768,0.26536934518054489,0.047962611940614172,-6999.8275906467088,5.0,4.0,-7184.6307240663382,3.0,2.1996867348731186,4.5862166562772995,3.0218025145499596
7.6477754029516385,0.48427911763317261,0.04251672303967851,-6960.7338625263628,5.0,5.0,-7151.7474808705429,3.0,2.1917633580694642,4.9990396864501934,2.3705144144660784
9.1894217383717294,0.31681652051210585,0.044764505875996376,-6921.213814130123,5.0,5.0,-7110.1082178466449,3.0,2.0168375748951135,4.7665535848074665,3.9863929615724731
5.5053969618933456,0.30591357050773399,0.059153729914173073,-6916.8360949312364,5.0,4.0,-7113.224028495958,3.0,2.1229824465037455,4.8815947179572845,2.7882390723614825
6.6752242806338851,0.28807092488632102,0.063552011416216206,-6906.3280580898863,5.0,4.0,-7116.7269342483978,3.0,2.2153708116092936,4.9951250142220438,2.7600658052805231
8.5333904176268458,0.28294723666043436,0.063336959405287219,-6914.1361904883634,5.0,5.0,-7110.6170164819678,3.0,2.213315877448593,4.792139035841334,2.878652902457107
9.8581260910913411,0.32867928431808069,0.049508219432986521,-6885.0178623139227,5.0,4.0,-7108.9696108095495,3.0,2.0191668710796389,4.7894899589956603,2.1141764994581678
7.1737895115048218,0.23726810044928659,0.051459595235421783,-6899.1796456697903,5.0,5.0,-7080.5771949556502,3.0,2.1079912076513039,4.6779507912804057,2.4713457758925155
6.0106450292688871,0.22203762212744679,0.045178772652814204,-6887.5388609015354,5.0,4.0,-7072.6983197953332,3.0,2.3836936980999455,4.8307634130615984,4.1608434127354812
9.0154132251547754,0.13043406118626885,0.054131582282368806,-6831.1007334884716,5.0,4.0,-7014.6262151871724,3.0,2.349695506782167,4.9449495048206034,4.5593702108994378
6.0591688323645858,0.13073786706888163,0.053905810062340943,-6823.2142305957314,5.0,4.0,-7008.53087560938,3.0,2.2293421898544166,4.8941979188589091,4.2082329626061981
7.7383614946293999,0.10168515229540162,0.058936590194470423,-6826.6017645505599,5.0,4.0,-7027.5808269330446,3.0,2.4267158234223931,4.4237640708064685,4.7693673649516279
8.0878709855444715,0.35399186758677414,0.076150700755881928,-6840.5674273214436,5.0,5.0,-7040.8351147025178,3.0,2.7776200227719485,4.5501747273551185,4.0663364517011242
3.5881819179086563,0.22323127365601125,0.10747931762788802,-6860.6573062478674,5.0,5.0,-7072.4074756060436,3.0,2.581566932460805,4.867147273108845,2.5229474790515019
3.2906509393986063,0.26927595094795309,0.069052402000104596,-6871.2762910883848,5.0,5.0,-7050.7380596347148,3.0,2.0100205831229836,4.739744012156291,2.3553480358998211
5.0849782538477752,0.22570116721966194,0.072082553758714821,-6859.0671016430115,5.0,4.0,-7037.6465941248316,3.0,2.2839201468957344,4.9709983427453404,3.0798554491618999
7.0537884509852624,0.19372591824601293,0.065387912840637177,-6828.7592224624968,5.0,5.0,-7019.5964467969288,3.0,2.0028378647581397,4.9592787574436059,2.1664205576802309
8.281182875882859,0.41010118735516887,0.043011128973275935,-6853.5675885792643,5.0,4.0,-7062.3001190895884,3.0,2.1906644326203244,4.8537154650161582,2.2697258207963396
