dp_alpha_traces,dp_gamma_traces,alpha_decay_traces,cd_llh_traces,node_traces,bignodes_traces,unnormpost_traces,depth_traces,base_value_traces,std_traces,root_bias_traces
0.692189282626681,0.64713679796682988,0.077736240909558399,-124619.89953975097,6.0,3.0,-124736.85010411132,3.0,4.7219737837711913,1.2059867942688953,3.0682445218367613
1.7275568938677819,0.61336438528376092,0.030952703021803658,-83851.036494731787,6.0,3.0,-84055.355975463317,3.0,4.5914034312317842,1.5163304497356573,4.7968852561380935
9.0996708603400727,0.84062969293109702,0.033635160717045601,-60491.84488317708,7.0,3.0,-60692.854069808607,3.0,4.4155742093719326,1.6192432028152819,3.8811200847500711
7.3142812059625095,0.37323329236944452,0.021098091719885272,-43583.649583770326,4.0,3.0,-43756.325822086706,2.0,4.101355103540735,2.77495763577318,2.8909028752947994
8.3487538704910484,0.56502754989936566,0.019829160108856311,-34773.827653393746,4.0,3.0,-34936.432193501707,2.0,2.0843725501504653,3.8501016963840975,4.2966845801907017
8.3131487659599532,0.55767929618823264,0.019694395673966362,-31867.94784974687,5.0,2.0,-32081.085678454358,2.0,2.2599237023932215,4.0433308954053269,3.9596268305898783
8.5333889164993337,0.37499178956887291,0.012744624912626391,-31407.987201530068,5.0,2.0,-31599.18543362014,2.0,2.6810496211556112,4.6722582855868913,2.1341561466014238
7.236028604561346,0.55304439856090204,0.014189638412382487,-30534.650076113452,5.0,3.0,-30725.377117359723,2.0,2.7058347246999701,4.2328667871117442,2.1814830612054017
6.4404482213301089,0.57334130043079978,0.014323099776248646,-26901.641172125022,5.0,3.0,-27100.105511941358,2.0,2.1937820045981189,4.9863414513417741,2.2968501722641488
8.5591353442302758,0.49881527633993117,0.013050025126600619,-25034.086725348359,8.0,4.0,-25242.985607483224,3.0,2.8262330608989763,3.9739588031509196,2.2707521115033029
6.4935490066631338,0.38856003913225512,0.026056216841533565,-24628.708336301424,5.0,4.0,-24836.680961459359,2.0,3.267151291499121,4.9827781217591856,2.2592638897444424
7.1791670123596107,0.63676038438070537,0.036936340631202824,-24165.307937924761,5.0,4.0,-24393.493651011191,2.0,2.8463844837254433,4.8344383896736689,4.0451295938221943
5.6476346459091458,0.73399610132190007,0.028932178141576368,-23289.927106117822,5.0,4.0,-23516.563790206612,2.0,2.6177823659921002,4.6355902622576739,2.7205259407780837
4.4949049341355209,0.44270303391299015,0.044091465905207704,-22339.177783543415,5.0,4.0,-22551.199178212541,2.0,2.6312682236864804,4.977854732594186,2.7323761136570006
4.555405257571377,0.25045974149676348,0.016861885647200842,-21136.358584123162,5.0,4.0,-21354.317107999796,2.0,2.5264907392685467,4.9380770540070236,3.6238784216111708
5.38712248876746,0.31628295170400728,0.020343424464088652,-19324.121806796735,6.0,4.0,-19550.345234350851,3.0,2.2012611281204704,4.6210915692555705,3.0076430712565538
4.1363600674545884,0.21628321085860647,0.010842413943462647,-17802.466141285433,5.0,4.0,-17998.13898592467,2.0,2.1505921047378251,4.7000269272328419,3.0548080939884308
3.2795415163477823,0.45529993969868809,0.01684863664479451,-16516.966504506963,5.0,4.0,-16654.354389095803,2.0,2.3821135858280265,4.8368835782398039,3.2382775594464688
2.9808055213622753,0.1614687268988462,0.054502529564698796,-15536.519844566456,5.0,4.0,-15754.547700484331,2.0,2.4580008609131894,4.519284572447857,2.4722252847120201
3.2533306620697573,0.79230441294525222,0.007429753242414682,-14879.521225201148,5.0,4.0,-15104.507395492314,2.0,2.55167095568126,4.1983021075689573,2.700924082909923
5.1239571784166538,0.20855324048050239,0.0043552865746730287,-14735.58975913874,5.0,4.0,-14865.591492538726,2.0,2.1178677016065608,4.8219136554221746,2.3986620077144187
8.1050772745472095,0.2433477374193041,0.015798143013346092,-14556.05032313735,5.0,4.0,-14739.920775264442,2.0,2.1410022088442884,4.6373962928528343,2.4757740819263141
5.2405429109330806,0.48459522647734421,0.011959006475643647,-14228.802449130317,5.0,4.0,-14414.537772227059,2.0,2.1591916780844076,4.674402581230666,2.2056980609648638
8.0678354205157845,0.58346076939773983,0.010997197342740534,-13121.05859725556,5.0,4.0,-13334.857382130132,2.0,2.1508916310375579,4.6581912540108652,2.0355604893312527
6.5438198537220504,0.27912839147265417,0.026206077938211732,-12923.125185495734,5.0,4.0,-13124.289793041471,2.0,2.0773694365196391,4.9442333381458328,3.0165640976572652
4.1264532162292236,0.1311435445690175,0.019177547048401754,-12950.157792951553,5.0,4.0,-13159.587412941286,2.0,2.3379123944466911,4.9173894837738708,2.4793825475497471
9.5723775278280954,0.1748937890853165,0.016499113775295095,-12854.374875975529,5.0,4.0,-13077.437098788188,2.0,2.3956015063578748,4.9271598432055734,2.704065769307638
7.583397756588302,0.39446829969805863,0.01487709029097653,-12488.522386061826,5.0,4.0,-12699.325428849652,2.0,2.2019578310203398,4.9080616091623446,2.6487943616474721
9.002013677317338,0.32959092530154671,0.017196384377728371,-12481.068750447394,5.0,5.0,-12680.461321631787,2.0,2.2390150853509829,4.7943408105082916,2.4180966577325482
4.186310187555101,0.45824029893712226,0.021938983715485676,-12147.18898491469,6.0,4.0,-12366.827343066256,2.0,2.6474193291289962,4.7254274609114146,2.307826110526622
5.4492348462059068,0.56617349250568594,0.017097553562414363,-11751.435327751651,5.0,4.0,-11965.22370555041,2.0,2.9172092407028458,4.7056482360388383,3.5940437864169148
6.2764773665421458,0.61738216266711365,0.015702557771036515,-11710.044012947501,5.0,5.0,-11909.601911614309,2.0,2.6940918468602337,4.5611892788188033,2.0980691026162699
5.7677621293666537,0.31691316346147774,0.020240673336103285,-11584.008897234044,5.0,4.0,-11788.533627587256,2.0,2.3391706635524572,4.185859513592475,2.1139825577234141
4.7007306765673915,0.44318598189826053,0.015251430192200228,-11526.585887854837,5.0,5.0,-11728.311955024232,2.0,2.1323215598005736,3.9391362664418947,3.3190426737393977
8.5129231911058891,0.66872952455085222,0.016662146073792482,-11481.078160065188,5.0,5.0,-11687.452814530807,2.0,2.1608145286567688,4.3993968179630709,2.533253912862659
9.6767788827080476,0.63349538540387751,0.0040030576019588048,-11483.102299044707,5.0,5.0,-11702.727358218168,2.0,2.2755665885349146,4.7169991572526486,2.9192682560938539
8.8438300162319798,0.41806305067503208,0.0032865291017838191,-11495.860555874902,5.0,5.0,-11646.617024000143,2.0,2.3140124206966664,4.3814635005287386,2.7574751503456132
7.9524299595092103,0.60073642228270363,0.0023545064557478294,-11448.799241620891,5.0,5.0,-11599.024087776977,2.0,3.4507706953760513,4.515035562081021,2.2514518568110056
9.1076961497730782,0.54785593860864001,0.0023329351083423299,-11381.693550353697,5.0,5.0,-11532.196965811443,2.0,2.2033917783057775,4.9630163510092977,2.0745159052538957
9.4446903367992316,0.48870261369132967,0.0055551106868009202,-11394.009188127273,5.0,5.0,-11526.936823464055,2.0,2.2226801357870354,4.9378973560626962,2.0055241793422209
9.3405938542505176,0.49363347927560708,0.0084121128955102036,-11384.283463756799,5.0,5.0,-11558.178574425288,2.0,2.1752715894167935,4.954328896847815,3.5292300143375845
8.0058317718528809,0.61455935316719301,0.0091857949009524521,-11368.350794398844,5.0,5.0,-11544.288338679029,2.0,2.281257421715762,4.2609465251000707,3.1687067227001551
