dp_alpha_traces,dp_gamma_traces,alpha_decay_traces,cd_llh_traces,node_traces,bignodes_traces,unnormpost_traces,depth_traces,base_value_traces,std_traces,root_bias_traces
1.267340773131086,0.40258507924411024,0.10729409118773772,-176928.88739757601,8.0,2.0,-177078.77430458891,3.0,4.5503486343358972,3.388621058418734,3.4550923429442908
1.754820768122485,0.49101899638572238,0.10677670380650855,-145031.13537070429,8.0,3.0,-145262.52664032916,3.0,4.7721122650380607,3.3812784580738557,3.8187346340503288
3.1854448655536305,0.46754952833262653,0.12323048573175616,-134964.13733132303,10.0,3.0,-135303.71058555751,3.0,2.4893806958735638,3.4484983749852685,4.0383984226816336
2.146062332002312,0.53397807541476994,0.14717872774875751,-129564.2000055875,11.0,4.0,-129910.61493603144,3.0,2.6961717582307996,4.6092312558601343,3.5572158539456211
1.9944599621112959,0.48487133414000244,0.16664667992561547,-117371.64058494802,11.0,5.0,-117798.20277412092,3.0,3.144296114331893,4.8924710305086716,2.3739754867177791
2.2306931455276287,0.28896304183745242,0.16847242815640701,-91334.617446692573,13.0,7.0,-91830.299396925984,4.0,2.4632778666533843,4.9423396387813288,2.8243484350397399
6.0986844718152167,0.2537685780054551,0.15377315813312573,-65186.916129378733,12.0,7.0,-65725.509964402692,4.0,2.0457940795455372,4.8635856524252254,3.8507804521410232
5.6983123248765866,0.19328434353094837,0.11640995711452656,-47069.702951694635,11.0,7.0,-47497.437678197435,4.0,2.2553302593648308,4.7223842891905985,2.1092095296924764
9.742655096150953,0.16880300252787944,0.086038114980146296,-34854.798167724293,9.0,7.0,-35253.621383142774,4.0,2.0597331493715809,4.8582480997618598,2.6887799348411239
6.7724083716171055,0.2153230971863252,0.10135446341815116,-26209.422507035088,7.0,7.0,-26534.453072633918,3.0,2.0425673596052758,4.8489657434454871,3.1833859030298659
3.2271828778802725,0.21200401578893446,0.20371701184751856,-21223.566739036236,7.0,7.0,-21555.280773862676,3.0,2.0282877531516137,4.9419829780111151,3.3771627723240645
1.6926199514745892,0.16329669512027511,0.21482241302253352,-18166.328398639351,7.0,7.0,-18512.540756903811,3.0,2.0301541823632316,4.900356917259785,2.3267514013069115
1.3400883365913925,0.18222470418461276,0.15718064128530146,-17006.490335445826,7.0,7.0,-17330.433069483137,3.0,2.094056740422702,4.9047530048628465,2.1159063080777525
4.5632861268616445,0.17643943309469443,0.16748535827272676,-15793.187938395888,7.0,6.0,-16123.23122325809,3.0,2.188939201585316,4.8150899026296718,2.0490672629355933
2.1558371673786021,0.12368699641688592,0.16189942089914111,-15401.363417430508,7.0,6.0,-15742.712438384868,3.0,2.0117006390901491,4.9639734247951779,2.3744017347416859
1.7481135220090369,0.10923320939777077,0.20103701123228226,-15016.529353574995,7.0,7.0,-15312.408854155858,3.0,2.0089821149155416,4.8355962947904141,2.7626134266988958
3.8565443475767318,0.10929173455698145,0.17437392265645732,-14855.537762230659,7.0,6.0,-15197.898631461738,3.0,2.0262924729351401,4.9747889278967268,2.0885989822818924
4.08286281432897,0.16490181447584595,0.22384761133607409,-14802.172166978782,7.0,7.0,-15146.464722956947,3.0,2.2265738429400788,4.9495780146719266,4.0615671113327991
2.5738831571571987,0.049963296102235349,0.24460634059459935,-14614.297523732705,7.0,6.0,-14972.365492487195,3.0,2.1005421089345737,4.9918852596640821,3.6514713871263051
4.2359808321010703,0.05852356866012777,0.10760072329867482,-14545.828777027113,7.0,6.0,-14901.114598308854,3.0,2.2294654808038032,4.9726421942121872,2.4671201271204626
4.2934801706437362,0.1382419774642844,0.14034032435497065,-14492.246996477888,7.0,6.0,-14814.639153176147,3.0,2.3673698722837706,4.9516289262063928,2.0084311248097446
3.7602665123720893,0.16325920934545873,0.13129218511346372,-14272.111861827885,7.0,7.0,-14630.271963903733,3.0,2.3564001663884486,4.9332525444815216,2.007853391605162
2.6398708473107235,0.32125024287071446,0.13034440706975794,-14136.437724945243,7.0,7.0,-14452.87865235061,3.0,2.2401160755021148,4.8417121432110548,2.1403882576549691
5.1700116977786479,0.2390371103107623,0.090543167981392406,-14022.525927318587,7.0,7.0,-14383.95690822806,3.0,2.1566085518866078,4.838299401579258,2.309868728062539
3.1121922805549365,0.26297567212027645,0.12324602390530601,-13876.737001399444,7.0,7.0,-14189.519921372654,3.0,2.0218282703283559,4.9444062774884658,2.0672783311728598
2.9337316562417541,0.18926703512947676,0.11518143633161473,-13672.489574426985,7.0,7.0,-13999.595765165341,3.0,2.0093849394979482,4.9780215104467427,2.0835311795194227
3.6295926768355669,0.30120482612553034,0.11766527856675064,-13500.896423482456,7.0,7.0,-13836.544348111109,3.0,2.0278155289386688,4.9909572016355073,2.6864740163833281
3.7098218770618332,0.16768573573331852,0.097140980626764198,-13453.121174054266,7.0,7.0,-13777.249325969744,3.0,2.028056794235396,4.9939125182838255,2.731686696869732
4.1798108691298674,0.23516800783613179,0.064698974459823977,-13330.439348708829,8.0,6.0,-13700.7166654353,3.0,2.0747607867019506,4.9779968420872072,4.0229517684765552
3.128968550385816,0.13068723885018568,0.084305898984737809,-13230.264508259539,7.0,7.0,-13534.134134705013,3.0,2.0729245110740249,4.5596709318663073,3.7123084144987555
2.2143674757674261,0.15805743779772796,0.12012593181875732,-13224.135986550724,7.0,7.0,-13532.466422308074,3.0,2.0210308628870082,4.9554384952110784,2.414386526207521
2.7272542430662012,0.24196639743794932,0.13613173500484946,-13244.625654258005,7.0,7.0,-13595.943576119525,3.0,2.1643939350083814,4.9124970993230521,2.7001193485540123
4.1268749651206367,0.26077278892758365,0.13077675656559487,-13331.194341383827,7.0,7.0,-13696.367996413597,3.0,2.0804192141875686,4.845589640350739,2.4663573474689455
4.0380982373710994,0.19060492797631479,0.082674316838556722,-13253.987365258203,7.0,7.0,-13593.900121822695,3.0,2.0119600441803702,4.931120817031359,2.755461552174205
3.0648144992155917,0.24036005762280255,0.16876312256283479,-13238.911200335599,7.0,7.0,-13585.913789140313,3.0,2.1039689127882459,4.7619298098889473,2.6805341548395067
0.97223748892390938,0.21710921216668183,0.33057146454136133,-13169.11345211502,7.0,7.0,-13532.383906319787,3.0,2.2286828403455612,4.9030539988662714,2.0192049255861573
0.47207181985123664,0.36834518553247175,0.28478547266324522,-13251.817087948401,7.0,7.0,-13613.575680387243,3.0,2.2180309408426919,4.7869620885557866,2.0062736900066014
1.3618156701207358,0.14353614506309337,0.12450935486013903,-13277.669847874118,7.0,7.0,-13622.926229358765,3.0,2.1379548859865682,4.9397383375700761,2.1003297863037838
2.9846386652200789,0.20394328892924507,0.10963100053374909,-13307.754101882432,7.0,7.0,-13614.257314459614,3.0,2.1408756761140078,4.8571366718552547,2.3410047186675498
3.0132908430218364,0.1825628147525955,0.10275052206153203,-13298.173708907816,7.0,7.0,-13630.290279970199,3.0,2.0817861381467786,4.9277269001849007,2.3416199981415824
2.9186439923157428,0.3253378526338046,0.11483442759960488,-13286.820634919331,7.0,7.0,-13622.175638749135,3.0,2.3936635552409395,4.8361874269952461,3.4487929484525313
3.4093139109414805,0.11730514768690821,0.17692032334249463,-13199.406248583782,7.0,7.0,-13589.69128215429,3.0,2.0044633082552012,4.619152989055463,2.7881258498872117
2.1879822819433659,0.10607940279093855,0.1623613332956074,-13195.035947953773,7.0,6.0,-13532.109360700573,3.0,2.0507385943708645,4.9542104522013046,2.2897017779033262
2.2372510317649228,0.28842704457851875,0.12437036761133238,-13163.535187727053,7.0,6.0,-13505.292672932334,3.0,2.0235197534844773,4.9725541200896508,2.654681902442166
