1 L HA 61 lseq 8 nseqs 26 ncells 1068
01000011 1
01010111 1
01011101 11
01011111 7
01111111 3
10011101 6
10011111 15
10110101 1
10111101 5
10111111 22
11001111 19
11010101 3
11010111 25
11011011 2
11011101 212
11011111 291
11110001 1
11110011 19
11110111 15
11111011 2
11111101 71
11111110 1
11111111 332
10110011 1
11010011 1
11110101 1
2 L HA 61 lseq 8 nseqs 6 ncells 40
00000110 1
11000111 23
11011011 1
11011100 1
11011111 5
11111111 9
3 L HA 61 lseq 8 nseqs 57 ncells 3167
00010000 1
01010111 2
01011101 3
01011111 5
01101111 6
01110011 1
01110111 30
01111001 6
01111011 2
01111101 2
01111110 1
01111111 45
10000111 1
10010011 1
10010101 3
10010111 31
10011101 23
10011111 49
10110101 2
10110111 37
10111011 15
10111100 1
10111101 5
10111110 15
10111111 103
11001101 1
11001111 25
11010011 6
11010101 6
11010110 3
11010111 139
11011001 1
11011011 6
11011100 17
11011101 135
11011110 6
11011111 484
11100111 25
11101101 6
11101111 32
11110001 2
11110011 64
11110100 1
11110101 26
11110110 1
11110111 364
11111001 3
11111011 32
11111100 11
11111101 75
11111110 8
11111111 1292
01110101 2
10101111 1
11010001 1
11101011 1
11110010 1
4 L HA 61 lseq 8 nseqs 53 ncells 2227
01001111 1
01010101 2
01010111 16
01011100 2
01011101 5
01011111 4
01111111 1
10010101 9
10010111 34
10011100 2
10011101 32
10011111 15
11000101 4
11000111 35
11001100 31
11001101 9
11001110 1
11001111 7
11010000 3
11010001 1
11010010 1
11010011 1
11010100 16
11010101 124
11010110 9
11010111 371
11011000 39
11011001 62
11011011 19
11011100 46
11011101 476
11011110 8
11011111 342
11100111 1
11101000 1
11101011 1
11101101 11
11101111 48
11110100 5
11110101 23
11110110 30
11110111 115
11111000 7
11111001 6
11111011 2
11111100 10
11111101 69
11111110 5
11111111 161
00000000 1
01010110 1
10011011 1
11101100 1
5 R HA 61 lseq 8 nseqs 25 ncells 1755
00011111 1
01010110 13
01010111 23
01011111 35
10010111 2
10011011 2
10011111 7
10110111 8
10111110 1
10111111 31
11000111 1
11010011 4
11010101 7
11010110 10
11010111 379
11011011 15
11011101 18
11011110 9
11011111 890
11110111 157
11111011 18
11111101 2
11111110 10
11111111 110
11110110 2
6 L HA 61 lseq 8 nseqs 70 ncells 603
00000100 3
00000110 8
00000111 1
00010000 1
00010111 1
00011011 1
00011100 1
00011101 4
00011111 4
00110101 1
00110111 1
01000011 1
01000100 1
01000101 1
01000111 1
01001001 4
01001111 1
01010111 1
01011101 1
01011110 5
01011111 2
01100111 1
01101110 1
01101111 3
01110111 1
01111011 2
01111101 6
01111111 6
10010111 6
10011011 1
10011101 7
10011110 4
10011111 21
10110000 1
10110101 1
10110111 9
10111011 8
10111110 1
10111111 15
11000011 2
11000101 1
11000111 15
11001011 1
11001111 29
11010011 7
11010100 6
11010101 5
11010111 51
11011000 3
11011001 4
11011011 7
11011100 1
11011101 31
11011110 6
11011111 95
11101101 1
11101111 9
11110011 11
11110101 2
11110111 21
11111011 5
11111101 27
11111110 7
11111111 112
00000000 1
10010101 1
10011100 1
11000100 1
11001101 1
11100111 1
7 R HA 61 lseq 8 nseqs 19 ncells 294
01111111 7
10111111 3
11001101 3
11010001 1
11010101 1
11010111 11
11011011 2
11011100 3
11011101 39
11011111 77
11101100 1
11101101 1
11101111 11
11111011 23
11111101 24
11111111 84
00010111 1
01111101 1
11111001 1
8 R HA 61 lseq 8 nseqs 77 ncells 3914
00000000 6
00000111 3
00010011 1
00010110 1
00010111 5
00110111 6
00111101 3
00111110 2
00111111 74
01000000 2
01000111 3
01001111 2
01010011 6
01010101 5
01010110 8
01010111 163
01011011 1
01011101 7
01011110 21
01011111 127
01100111 1
01101111 21
01110101 1
01110110 2
01110111 68
01111000 2
01111010 1
01111011 15
01111100 2
01111101 59
01111110 31
01111111 738
10000000 1
10000111 2
10010110 3
10010111 33
10011101 1
10011110 1
10011111 27
10111101 7
10111111 18
11000000 5
11000011 2
11000111 4
11001011 1
11001111 31
11010001 1
11010010 1
11010011 60
11010100 4
11010101 36
11010110 52
11010111 922
11011011 5
11011101 35
11011110 18
11011111 376
11100000 1
11100111 1
11101011 1
11101101 1
11101111 53
11110011 2
11110101 3
11110110 19
11110111 113
11111011 2
11111101 23
11111110 26
11111111 624
00000011 3
00011111 4
01110001 1
01110011 1
10001111 1
11010000 1
11011010 1
9 R HA 61 lseq 8 nseqs 39 ncells 367
00000000 2
00000011 1
01011101 2
01011111 7
01101111 2
01111010 1
01111110 3
01111111 15
10011101 1
10011111 20
10110101 1
10111101 2
11000000 2
11000001 2
11000111 3
11001101 1
11001111 6
11010101 2
11010110 1
11010111 43
11011000 1
11011001 4
11011010 4
11011011 6
11011100 10
11011101 15
11011110 21
11011111 128
11101111 11
11110111 3
11111101 4
11111110 3
11111111 32
01110111 1
01111011 1
10001101 2
10011011 1
10111111 1
11010011 2
10 R HA 61 lseq 8 nseqs 34 ncells 592
00000011 1
00000111 1
00111111 4
01010011 1
01010101 1
01010111 10
01011011 1
01011111 23
01101111 2
01110111 14
01111011 6
01111101 4
01111111 143
10001111 1
10011111 2
10111011 4
10111111 8
11001111 7
11010011 6
11010101 5
11010111 83
11011111 40
11101011 1
11101101 1
11101111 22
11110011 1
11110101 2
11110111 17
11111011 12
11111101 1
11111111 165
00010111 1
10010101 1
10010111 1
