dp_alpha_traces,dp_gamma_traces,alpha_decay_traces,cd_llh_traces,node_traces,bignodes_traces,unnormpost_traces,depth_traces,base_value_traces,std_traces,root_bias_traces
1.1587662798409493,0.24584151847982255,0.080401557479074834,-114992.16921323309,3.0,2.0,-115092.95653878647,2.0,3.9396033694181045,3.6835793486173913,2.5477916528864011
2.2739813328959779,0.16490294902159264,0.034481890361909649,-93582.550782445353,3.0,2.0,-93711.099769873021,2.0,3.5625566551895038,4.5723238394535342,2.6056445449010299
2.3309930340936882,0.06748142763761493,0.082762484230198288,-82498.149043116442,5.0,2.0,-82660.990180658584,3.0,2.6941639186236213,4.6935095977486618,2.5698816183035889
1.2646101557436633,0.12053404871677938,0.076664584046443704,-73652.545796421618,5.0,2.0,-73804.020280728262,3.0,2.2213750445732172,4.9726001615591846,4.4075122426554127
5.6155461001278928,0.1334677584617788,0.051278730168646675,-67099.898455128918,5.0,2.0,-67266.285383709968,3.0,2.0613984138798842,4.9876576675359141,2.5432084529986554
6.5089947628181219,0.17242902305997437,0.045780698405427304,-59558.301843033303,5.0,2.0,-59724.508585769181,3.0,2.0137659417642046,4.9643697625751022,2.224219601611348
6.4168127877176113,0.2878225374862492,0.060230610545099927,-55764.424881423751,6.0,2.0,-56027.850840776322,3.0,2.7582390117871283,4.9896150039265512,3.1128185550004224
8.0983674113251158,0.41257399771489162,0.069819888811523539,-54119.394018924213,12.0,2.0,-54431.267261843459,4.0,2.7139122390199271,4.9637927065770064,3.3244318596059497
7.4133773064475719,0.37015460054420612,0.072479211861907589,-45603.365761634734,6.0,2.0,-45896.1764714335,3.0,2.4586380180925538,4.8120563007292541,3.3727908572240688
7.9040588248220978,0.19880949039411072,0.052425104988679215,-37261.99200069777,8.0,3.0,-37638.803754469642,3.0,2.7746310771794747,4.9111370813087571,2.8256981608345582
8.358899219790521,0.1704743786904637,0.05647550368905406,-32186.903654952435,11.0,3.0,-32522.421077721458,3.0,3.0638508897242698,4.9234033807772031,2.6186930252171434
5.6698410221592201,0.16409490354607348,0.069179593874315437,-31046.765396153231,8.0,3.0,-31360.975212013862,3.0,3.1460393267451563,4.9367598065796621,3.53038471235923
4.3055607620218863,0.15313995003470832,0.089339302459727502,-30182.473818576102,9.0,3.0,-30538.995863308697,3.0,2.2105186840060442,4.9112688165878424,2.0091414631742697
6.8328876912224628,0.14915069812753318,0.087146452446531936,-27287.965337297159,8.0,4.0,-27596.778842136238,3.0,2.4844183545968255,4.9593930860235096,4.057949523633166
4.3454125590083574,0.23934877786773331,0.11604434658906998,-26435.695665384494,8.0,4.0,-26811.128540524234,3.0,2.2848160144017022,4.9324595375782554,3.9433108236014132
3.4539158985630869,0.18391503474193896,0.17325503807247167,-24869.601956757459,8.0,4.0,-25259.115847173907,3.0,2.1174390531302736,4.9034434568129326,2.978646468296009
2.8942638067228481,0.13789137426792672,0.15106017745827974,-23149.728994260546,8.0,4.0,-23549.630980276404,3.0,2.2820559479122218,4.8545523633462064,3.8429607217932302
1.8830179973755246,0.19542540361636698,0.16170131660609072,-21370.904898516295,8.0,4.0,-21661.109327286133,3.0,2.1121902089485132,4.6991288497803199,2.7721795166150303
2.5429810929080543,0.33995856848429756,0.19790042678869302,-20030.570126746057,7.0,4.0,-20380.065748735553,3.0,2.0016155497792765,4.8556090020864575,2.3924018390725914
2.25434465928695,0.37079972203907752,0.23740691739162686,-18925.940216476494,9.0,4.0,-19297.811383362008,3.0,2.2607876748611364,4.9092397604876155,3.8109932224272414
2.5757305888775162,0.12495602304145956,0.22288509551066349,-17689.440582681498,7.0,4.0,-18054.463806016814,3.0,2.2716741257981563,4.7329789464391165,3.2718705716945067
1.9227196571949849,0.10388994097247886,0.11565533867682523,-17056.365002035709,7.0,5.0,-17401.684989080255,3.0,2.0886952783675543,4.7105153198235499,2.5885454867140187
2.5732710897449182,0.11469607897755403,0.11237010714729218,-16151.678382342483,7.0,5.0,-16406.746982047469,3.0,2.1007818462534646,4.7514471931101507,3.0812986378480547
6.7962477481248165,0.21908026944666811,0.11435099494770347,-15690.871572846503,7.0,5.0,-16005.213525002249,3.0,2.1617829438053242,4.8998965736452424,3.0175743437592075
3.3143371228780696,0.21206504671500576,0.14302368363620072,-15131.876014085472,7.0,5.0,-15448.821663311961,3.0,2.0637549030371218,4.8299892667095383,2.4594348402291502
1.7884778996817192,0.24842952416964861,0.27659152933601461,-14872.605204646481,7.0,5.0,-15206.393240253678,3.0,2.2375377503736322,4.9324906973813079,2.9724166641364258
2.4396827148426512,0.32893913100331751,0.27836808468221219,-14638.270389962088,7.0,5.0,-14997.410423058485,3.0,2.035187522589426,4.9952739027558426,2.9752544703257318
2.3500376022329106,0.25218129569866116,0.24175097422143399,-14151.955956523949,7.0,5.0,-14513.284347747551,3.0,2.2566437237373487,4.9583352160475052,2.0036868934056509
1.9798766072578822,0.23194707426587879,0.25866586862338825,-13902.659187765206,7.0,5.0,-14267.998493717063,3.0,2.7719432919332569,4.7725297061400038,3.7736067196546683
3.1983107510407658,0.13981580416930633,0.17483896332143478,-13602.680672065831,7.0,5.0,-13960.361206587351,3.0,2.1983520538350771,4.8470821548223526,3.225048432669583
8.8015519754320799,0.17279201926843918,0.10591245643614626,-13543.587023459151,7.0,5.0,-13893.420303105489,3.0,2.4727749725413957,4.8275881606899738,2.889461415261334
9.8826549513115616,0.15599303604904124,0.078566263692271585,-13291.2987922435,7.0,5.0,-13627.412774224318,3.0,2.1688583608745451,4.871686964111591,2.6478391575084501
8.1394594978660368,0.14405651453382864,0.098223345168530679,-13102.753172515899,7.0,5.0,-13424.269530390629,3.0,2.0880850139442466,4.955312078181727,2.5912816920955342
