dp_alpha_traces,dp_gamma_traces,alpha_decay_traces,cd_llh_traces,node_traces,bignodes_traces,unnormpost_traces,depth_traces,base_value_traces,std_traces,root_bias_traces
0.81365747736810423,0.40695392849444628,0.083187668905565074,-183059.89198498227,6.0,2.0,-183190.19190636327,3.0,4.6372754045147175,1.3394887234246409,2.4542959174158612
0.64513379051235198,0.48668842904189391,0.10828336772444133,-167409.93129086259,6.0,2.0,-167637.73218591261,3.0,4.652452486495104,2.6846295342998379,2.2923979947760023
1.1197431384227032,0.50834660090359796,0.13697835080009693,-162848.7792253161,7.0,2.0,-163114.05414322793,3.0,4.7562097078443477,3.2413498754174137,2.050051822977383
0.86614104118772373,0.33145276024840981,0.25916651763111365,-156284.31329168376,7.0,3.0,-156599.12387320714,3.0,4.1111116016711984,4.7499606031835766,2.8364530676607567
0.6328471310908681,0.62850197126935914,0.28558290413511245,-144458.73284622104,7.0,3.0,-144771.11749414081,3.0,2.9030114449824516,4.6524581832808884,2.3687112229475451
0.32733933574209156,0.90333438571830882,0.44232288732730152,-90526.93526001618,8.0,4.0,-90873.1113060793,3.0,2.6001510235769469,4.7912957102751781,2.0392795267270314
0.32152461916744174,0.98296688535510368,0.48280739625860908,-76347.957710656658,10.0,4.0,-76809.863018397155,3.0,2.0691080669922233,4.9653645982195345,2.0030438946006059
0.32917164643720453,0.2480180033989432,0.46145993402595803,-62863.581898112781,7.0,6.0,-63183.295077758841,3.0,2.0345783640954469,4.8678971601950689,2.1250704586835889
0.24452880216193676,0.2014913566554716,0.49856818524100976,-45990.105265908118,7.0,6.0,-46300.664247778892,3.0,2.0071580032365466,4.8188522953551933,2.4216734348850402
0.3284180681721835,0.2483877629629859,0.32653701762329662,-35803.385586341465,7.0,5.0,-36116.456681001102,3.0,2.106473502948282,4.9514742811612757,2.1598126303298741
0.74916770399165722,0.38247154548153828,0.34579014486777904,-28395.076014849841,7.0,6.0,-28712.110826934037,3.0,2.3538221372427479,4.9221971831514892,2.1438752533027632
0.38375766057297306,0.18836680379124401,0.37785421485342513,-23601.102591828057,7.0,6.0,-23937.148233423493,3.0,2.4509842741800467,4.9372441430232143,2.278480701311417
0.16539423791281294,0.37686163141311335,0.36823155927772044,-20405.667126876822,7.0,6.0,-20733.66626031381,3.0,2.5415525158409222,4.9748256827176958,2.3962682576656529
0.34966385546687695,0.25400915266326052,0.26359970269467653,-18133.611142951264,7.0,6.0,-18412.013264557467,3.0,2.2250999923639214,4.9487954091062889,2.3592676689865364
0.46136198146400037,0.355013361470575,0.26292483431410707,-16458.76715342301,7.0,6.0,-16756.700412981449,3.0,2.0678784806080559,4.9716659244346522,3.5079686144317956
0.84807333654779982,0.26631691701496824,0.24459359073020551,-15737.873985576776,8.0,6.0,-16024.820511942999,3.0,2.1287674292184917,4.9177863232605441,2.0604599474051781
1.120184653701344,0.3306864720188426,0.20575810372265563,-15158.691076702282,7.0,6.0,-15494.859201323214,3.0,2.3186959386357451,4.8914491247688208,2.9869663654088869
1.6624035063885416,0.41177848486248825,0.20562374457357757,-14748.037109598412,8.0,6.0,-15111.95242012676,3.0,2.1996966395270485,4.9338220156326864,2.7946247701379874
1.634293876746971,0.17464579916509423,0.15633353570090977,-14552.742233748761,7.0,6.0,-14856.565746837468,3.0,2.0668924562782753,4.7629511671525053,3.1019830032995697
1.9744231894634106,0.22361819183711773,0.16284882331281825,-14289.007953597162,8.0,6.0,-14665.275652937711,3.0,2.0873603832337349,4.7509471181061063,2.2270312728850725
1.5733747595291825,0.37426464442043961,0.14439469568831387,-14036.268334138535,9.0,6.0,-14385.073180071404,3.0,2.361647929478194,4.7102970920664857,2.4882166661446981
2.1535267671585965,0.31758552995164491,0.15121085135221118,-13697.236300099636,9.0,6.0,-14078.382518151311,3.0,2.3875973627894638,4.9967494494994149,2.4560741401187585
1.4267428258419006,0.37912051573312344,0.13117158892204059,-13544.72933519184,8.0,6.0,-13894.539524209922,3.0,2.0732003860839554,4.8530607997228739,2.2071604900217796
1.2312606627604994,0.28980334792612616,0.13169746434110163,-13370.995060151157,9.0,6.0,-13682.813530488851,3.0,2.0480238499295282,4.6769976073173396,2.4717340647655317
0.93114061954692429,0.17804863795639919,0.14758969141555289,-13229.217523608426,8.0,6.0,-13552.914495658781,3.0,2.1014671487557002,4.6996441028516678,2.6295861510098324
2.7046098854021507,0.31021157431541968,0.10944707150364787,-13240.145243418308,8.0,6.0,-13589.047321897469,3.0,2.0973944054356237,4.7163280265597738,2.4375469400253289
2.7531742558862553,0.28548460966881761,0.099432935581455328,-12995.537045356214,7.0,6.0,-13332.405960176678,3.0,2.027096327397143,4.9427014300763172,2.7515338875818678
2.1772937101560705,0.45964538800052157,0.11136945103091314,-12880.9164819218,10.0,6.0,-13243.145293922295,3.0,2.2487267279786347,4.8679564604228709,2.455361599358703
3.3678330892352593,0.19774669015459614,0.067482962051153589,-12710.861096889046,8.0,6.0,-13058.344454244381,3.0,2.0160662095657216,4.9900008845676433,2.4589479608534326
2.0908844042448305,0.20067724178437751,0.071417571278087788,-12665.37431277464,7.0,6.0,-12934.207023196263,3.0,2.0359107641495382,4.9420590651083103,2.0881760467986226
1.8046954902004613,0.22607886597005755,0.15512037174878782,-12645.281565195277,7.0,6.0,-12922.429341379095,3.0,2.1687458861103504,4.9586192882554387,2.1167649093220131
0.89028281205522664,0.23676410080226162,0.32544329464938981,-12677.335699143629,7.0,6.0,-13017.510150326732,3.0,2.135679710342834,4.9468530545506928,2.1923895887244234
0.20038965766974998,0.37720626561278614,0.58387096078733292,-12628.852214745868,7.0,6.0,-12950.559920732838,3.0,2.0780039405684407,4.97326558548564,2.4237876878460751
0.30596154305278855,0.55331071125984266,0.35599151095937226,-12600.970003079758,7.0,6.0,-12952.887982698086,3.0,2.3024707921071688,4.9754913065474664,2.2941056615325861
0.59399536583867207,0.4546158252620579,0.27201837923238503,-12682.35571860197,9.0,6.0,-13009.790897833445,3.0,2.2913680206097959,4.9861394766631575,2.5930579267211713
0.53925716884465957,0.45314327887010714,0.29481143428705953,-12621.260679066952,8.0,6.0,-12960.926511172609,3.0,2.625307016291893,4.9565301820989998,3.181445124943568
0.58393658416239536,0.18858935485308428,0.29927662776328973,-12632.418073651277,8.0,6.0,-13014.047182131262,3.0,2.7111620683838922,4.9950427830538136,2.5731801136165515
0.28228977725457788,0.39156901325160742,0.29936286917535598,-12619.285322025322,8.0,6.0,-12958.198318953617,3.0,2.2499156815779626,4.8953785824647138,2.0574599065743464
0.43896274202984753,0.4313877405811235,0.25639914253050805,-12612.344675543955,8.0,6.0,-12915.385313809838,3.0,2.103662164384156,4.9740670577032198,3.7317759567996172
0.64226436778100671,0.16602197678435743,0.19600827481398272,-12610.158146014657,8.0,6.0,-12974.556393156261,3.0,2.2922215624881379,4.9290892824924883,3.730363485460257
0.6737596025170971,0.3937294699609506,0.15701268453151951,-12590.458191734058,8.0,6.0,-12892.937367614199,3.0,2.4300664650464272,4.9071730966244838,2.1067070507517935
1.098867497886437,0.46573494824378625,0.13036896910032197,-12642.452139740592,8.0,6.0,-12984.114317584055,3.0,2.2426408811143457,4.743542358498587,2.4578161757860983
1.1933202426364811,0.46411587696816747,0.13298251689785384,-12692.176187909157,7.0,6.0,-12991.931218949419,3.0,2.5908997692539701,4.8443536766578124,2.3412214308291937
0.8111875396951862,0.23851812985177651,0.18995442819928987,-12765.784912476896,7.0,6.0,-13050.626435502068,3.0,2.4180545467653669,4.7411836674011347,2.1675975118218069
0.97158839823799203,0.34997207322571261,0.1173362167464802,-12732.223403039103,7.0,6.0,-13048.384426252258,3.0,2.0036310682312659,4.7699995654380967,2.1338536003584672
0.86751150260186505,0.47515520355449015,0.20523885513003332,-12716.968055860723,7.0,6.0,-12999.103104636923,3.0,2.0572043943524303,4.7580507448565887,2.1062398733361354
1.2844906716940292,0.43710249467105455,0.19894268004936966,-12696.423708330643,7.0,6.0,-13029.408755895956,3.0,2.0682308565437917,4.7510878010441022,2.0890285988094908
0.68332548547167815,0.40537319558719614,0.17738542612483835,-12657.574254490375,7.0,6.0,-12968.2119432943,3.0,2.0150061376718935,4.7838765449762199,2.3791048705694937
1.5524266047319688,0.26965698619557982,0.058645733573082323,-12654.71220472676,7.0,6.0,-12949.560376398198,3.0,2.0600300601215826,4.7784406388827856,2.1569927738297374
2.1843744973468846,0.2919726461434079,0.087028995295998654,-12599.292738141763,7.0,6.0,-12863.363912407127,3.0,2.0013835643110465,4.9079719391945078,2.9846707279411833
3.5468685022288939,0.26940573501473952,0.06130830559405482,-12682.375612786604,7.0,6.0,-13014.435348884774,3.0,2.0731414514181954,4.884622834227442,2.7790401540234373
4.3547000671963705,0.69601234874740392,0.06998704904453637,-12675.695119630995,7.0,6.0,-12956.938357639101,3.0,2.0217380531507296,4.9959946308197303,2.9507460526560751
4.8114522972114662,0.35570768690282617,0.034233790868304158,-12616.736416596643,7.0,6.0,-12923.833879193578,3.0,2.6864936734888176,4.9629549005028268,2.5297211602161189
8.0877104478143522,0.40943893375934498,0.048788413842710619,-12647.653364251648,7.0,6.0,-12946.701868807715,3.0,2.2477539278721492,4.9271297524393312,4.079784041290818
8.1776022393870758,0.47684430165396779,0.062193853121765119,-12621.996823209103,7.0,6.0,-12968.368205632196,3.0,2.1709080187132952,4.9319465982909101,3.7055912299756635
2.9941648064383655,0.4370998422118455,0.086239205540741576,-12622.211647623786,7.0,6.0,-12938.766026439615,3.0,2.145062145594026,4.9380661965663428,3.3231775728411028
2.8462771666314954,0.52923812888275723,0.077004832405208293,-12597.820055493537,7.0,6.0,-12900.529461639393,3.0,2.0766944611332008,4.9401623132289192,2.9351996824673776
4.319099193035167,0.37789016684290228,0.064218433296457406,-12605.862308155538,7.0,6.0,-12889.205466564572,3.0,2.0877484714681454,4.9982923084223181,3.1676108466987545
5.2552214457210313,0.60952961600545008,0.042772380928689749,-12561.358776214409,7.0,6.0,-12840.745328342104,3.0,2.0604573907870107,4.9218076202108039,2.7687483136987852
3.3744146664240522,0.57748102945881807,0.17208744630145803,-12631.932842597618,7.0,6.0,-12947.933553375924,3.0,2.2001237717190634,4.9209662240494136,2.6004888365194083
2.4954417584383317,0.35698966421595668,0.060695742256429305,-12695.063938525444,7.0,6.0,-13036.359603147321,3.0,2.365391072861093,4.6686130187504551,2.0854179000001829
5.7768185963688783,0.24971240257575752,0.061470427519252822,-12649.600437556674,7.0,6.0,-12947.737553980051,3.0,2.4482717505774367,4.6999025834502612,2.2570265610143014
8.8719876974397724,0.24270338150066695,0.063924264905782638,-12658.120713609274,7.0,6.0,-12983.322359487913,3.0,2.4494526762147766,4.9778341885877264,2.2212536640750784
8.4104528166997241,0.283747600244322,0.027762309290033,-12651.746999151675,7.0,6.0,-12950.537673943425,3.0,2.2180050769814366,4.9510820657688841,2.3257742525669309
8.5368181779981462,0.15149898652525853,0.084933281904039232,-12574.465764021308,7.0,6.0,-12905.279674886526,3.0,2.196234337835449,4.977623115192741,2.8089596367592495
7.6202183248970874,0.24883922137379288,0.048003632854852776,-12541.809085503195,8.0,6.0,-12891.225840607281,3.0,2.0644771322253357,4.9299413076777423,2.3883437407059094
1.594999477923549,0.43725181307754046,0.045064044995092173,-12661.996762697649,7.0,6.0,-12973.374308208324,3.0,2.0131475781576063,4.8971505770171682,2.6857680705237139
2.4628825682117022,0.50928313712602435,0.064507693759208742,-12668.971090678348,7.0,6.0,-12909.563736498101,3.0,2.1845913036165432,4.8923383272803882,3.1882315141660067
4.6211989280014709,0.30582764649628691,0.090776469773834786,-12699.999214598551,7.0,6.0,-12993.078422321043,3.0,2.1185724005547719,4.8093636633220731,2.1218416417102119
3.460533860549976,0.17038434445685449,0.086488505521450654,-12700.671479011189,7.0,6.0,-13037.708966146696,3.0,2.229425413955608,4.8332808632394695,2.5321270951525845
1.8390701114505195,0.32658208782179549,0.097431024245291903,-12744.661993177913,7.0,6.0,-13050.45498791888,3.0,2.3434563268808857,4.7412744193348502,2.4495241089586912
0.86197216711487923,0.28345457146709008,0.1934601547744518,-12713.068029820897,7.0,6.0,-13021.14286694459,3.0,2.0980936479282404,4.7057113507599269,2.5797662127441603
0.51538027675335774,0.42649882222272073,0.44075141292486614,-12750.587939017796,7.0,6.0,-13083.541578278539,3.0,2.2436680479837325,4.8814659078506235,2.8592998378074834
0.39610276507442643,0.45717352152315427,0.30077645384953566,-12723.29065307227,7.0,6.0,-13062.484911791553,3.0,2.3771274249187928,4.9984254130319137,2.4099342020486558
0.38303377766477292,0.1559498045616555,0.33923810308297109,-12772.990221439362,7.0,6.0,-13084.916169931006,3.0,2.2552170371795826,4.9155028612374094,2.0022518762897183
0.48947050542483611,0.48789970584187353,0.23070621252939841,-12781.115083902754,7.0,6.0,-13083.151873834206,3.0,2.3465669843518477,4.9031124618982993,2.3819471782048156
0.70721274699839676,0.35107875342487133,0.13944963683299275,-12858.37603095916,7.0,6.0,-13126.38060378477,3.0,2.6102771893864212,4.8158576257763341,2.4232828555777548
1.0180619629449086,0.3204940986101904,0.18431857148834752,-12885.828783286937,7.0,6.0,-13156.346040287212,3.0,2.7167285359110878,4.9604911864017085,2.3516277522046813
0.72433378618856448,0.58846619186633897,0.20689219693988514,-12888.882094314047,7.0,6.0,-13202.997260331138,3.0,2.1250446669004681,4.9755133760615031,2.2685944353903023
1.0673422546037783,0.42990575662333297,0.22741491356919158,-12957.986743120982,7.0,6.0,-13269.795904871933,3.0,2.2406577502571263,4.9627173110873581,2.6642593959062215
0.7143506637788174,0.45126574186882945,0.25112227857954805,-12976.304571066106,7.0,6.0,-13321.169544929842,3.0,2.8062136356931981,4.9480635295060527,3.3611806870482863
0.61484133863397594,0.37001098609051764,0.21637327599135847,-12875.189219264477,7.0,6.0,-13228.654697338681,3.0,2.8431162692889225,4.9630061289053007,2.8953956307099236
